subjID,exptPart,trialNumber,roleCurrent,marblesSampled,asymm,probBullshitterRed,probBullshitDetectorRed,probGlobal,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime
sona-35774,trial,7,bullshitter,10,True,0.5,0.2,0.48125,4,4,-1,False,0.7894069760000002,True,4,1,25,15,2686.101787369654,4819,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13759
sona-35774,trial,8,bullshitDetector,10,True,0.2,0.8,0.2375,2,9,9,False,-1,False,1,9,26,24,5310.3658685836135,2402,How many red marbles did your opponent report drawing?,9,9,4556,False,13850
sona-35774,trial,9,bullshitter,10,False,0.2,0.2,0.2,5,3,-1,False,0.7013265920000001,True,-5,5,21,29,2760.798737738225,3961,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11845
sona-35774,trial,10,bullshitDetector,10,False,0.2,0.2,0.2,1,1,1,False,-1,True,4,1,25,30,7165.749390506785,1898,What was the proportion of red to blue marbles from your perspective?,20,14,7844,False,20066
sona-35774,trial,11,bullshitter,10,True,0.8,0.5,0.78125,9,9,-1,False,0.8759765625,True,9,-4,34,26,2953.6306099916833,3280,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11307
sona-35774,trial,12,bullshitDetector,10,False,0.8,0.8,0.8,5,8,8,False,-1,True,5,-5,39,21,6617.224985967425,1516,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9367
sona-35774,trial,13,bullshitter,10,True,0.2,0.8,0.2375,4,4,-1,False,-0.11782097919999997,False,4,6,43,27,2209.449537237695,4075,What was the proportion of red to blue marbles from your opponent's perspective?,80,58,6282,False,17325
sona-35774,trial,14,bullshitDetector,10,True,0.2,0.8,0.2375,4,9,9,False,-1,True,5,-5,48,22,6316.912847371516,13602,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,22554
sona-35774,trial,15,bullshitter,10,True,0.8,0.2,0.7625,10,10,-1,False,0.8222004736,True,10,-5,58,17,3030.0308156183532,4245,What was the proportion of red to blue marbles from your perspective?,76.25,49,4579,False,24199
sona-35774,trial,16,bullshitDetector,10,True,0.5,0.8,0.51875,7,9,9,False,-1,True,5,-5,63,12,5543.399341811279,2447,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9886
sona-35774,trial,17,bullshitter,10,False,0.5,0.5,0.5,5,5,-1,False,0.5,False,5,5,68,17,2609.840611473427,6384,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,13545
sona-35774,trial,18,bullshitDetector,10,True,0.5,0.8,0.51875,7,6,-1,False,0.5,False,4,6,72,23,6251.922621820233,2456,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,10476
sona-35774,trial,19,bullshitter,10,True,0.2,0.8,0.2375,0,0,-1,False,-0.12419025919999997,False,0,10,72,33,2575.9391381524656,3669,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11100
sona-35774,trial,20,bullshitDetector,10,False,0.5,0.5,0.5,5,2,-1,False,-0.12419025919999997,False,8,2,80,35,7105.034500178542,2130,What was the proportion of red to blue marbles from your perspective?,50,49,4059,True,15688
sona-35774,trial,21,bullshitter,10,True,0.2,0.8,0.2375,2,2,-1,False,-0.12411243519999997,False,2,8,82,43,2637.434437054205,13216,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,20712
sona-35774,trial,22,bullshitDetector,10,True,0.5,0.8,0.51875,5,5,-1,False,-0.12411243519999997,True,0,5,82,48,5214.472079345798,3705,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,11563
sona-35774,trial,23,bullshitter,10,True,0.5,0.8,0.51875,9,9,-1,False,0.7684354560000001,True,9,-4,91,44,2361.1619885170353,3710,How many red marbles did you actually draw?,9,9,4108,True,15345
sona-35774,trial,24,bullshitDetector,10,True,0.2,0.5,0.21875,4,4,4,False,-1,False,6,4,97,48,6294.856953136959,2510,How many red marbles did you actually draw?,-1,-1,-1,False,10155
sona-35774,trial,25,bullshitter,10,True,0.8,0.5,0.78125,5,5,-1,False,0.5,False,5,5,102,53,3002.458688707544,4886,How many red marbles did you actually draw?,-1,-1,-1,False,13806
sona-35774,trial,26,bullshitDetector,10,True,0.2,0.8,0.2375,1,6,-1,True,0.5,False,4,6,106,59,6297.609129799841,1697,How many red marbles did you actually draw?,-1,-1,-1,False,9596
sona-35774,trial,27,bullshitter,10,True,0.2,0.8,0.2375,0,0,-1,False,-0.12419025919999997,False,0,10,106,69,2424.994985582958,6100,How many red marbles did you actually draw?,-1,-1,-1,False,13076
sona-35774,trial,28,bullshitDetector,10,True,0.5,0.2,0.48125,4,7,-1,True,-0.12419025919999997,True,5,-5,111,64,5183.325722325901,2115,How many red marbles did you actually draw?,-1,-1,-1,False,8752
sona-35774,trial,29,bullshitter,10,True,0.2,0.5,0.21875,1,1,-1,False,-0.1123046875,False,1,9,112,73,2104.8971771409415,3546,How many red marbles did you actually draw?,1,1,3061,False,14164
sona-35774,trial,30,bullshitDetector,10,False,0.2,0.2,0.2,2,2,1,False,-1,False,8,2,120,75,6175.687512600825,3424,How many red marbles did you actually draw?,-1,-1,-1,False,12118
sona-35774,trial,31,bullshitter,10,False,0.2,0.2,0.2,3,1,-1,False,0.1980101119999998,False,1,9,121,84,2590.1122958027468,10033,How many red marbles did you actually draw?,-1,-1,-1,False,26414
sona-35774,trial,32,bullshitDetector,10,True,0.2,0.5,0.21875,2,6,6,False,-1,False,4,6,125,90,5777.425774539208,4554,How many red marbles did you actually draw?,-1,-1,-1,False,12047
sona-35774,trial,33,bullshitter,10,False,0.8,0.8,0.8,1,8,-1,False,0.5,True,-5,5,120,95,3180.428590519798,4641,How many red marbles did you actually draw?,-1,-1,-1,True,11942
sona-35774,trial,34,bullshitDetector,10,False,0.5,0.5,0.5,10,10,5,False,-1,True,-5,10,115,105,5187.66860700118,2412,How many red marbles did you actually draw?,-1,-1,-1,False,10129
sona-35774,trial,35,bullshitter,10,True,0.5,0.2,0.48125,4,2,-1,False,0.5,False,2,8,117,113,3025.352323112118,4900,How many red marbles did you actually draw?,-1,-1,-1,False,13188
sona-35774,trial,36,bullshitDetector,10,False,0.5,0.5,0.5,2,5,5,False,-1,False,5,5,122,118,7003.79799972255,2211,How many red marbles did you actually draw?,-1,-1,-1,False,10985
sona-35774,trial,37,bullshitter,10,False,0.8,0.8,0.8,5,5,-1,False,-0.091396864,False,5,5,127,123,2251.065527953153,4667,How many red marbles did you actually draw?,-1,-1,-1,False,11975
sona-35774,trial,38,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,-1,True,-0.091396864,True,-1,6,126,129,5667.468124828505,2256,How many red marbles did you actually draw?,-1,-1,-1,False,9464
sona-35774,trial,39,bullshitter,10,True,0.2,0.8,0.2375,2,2,-1,False,-0.12411243519999997,False,2,8,128,137,2386.139343094573,5068,How many red marbles did you actually draw?,-1,-1,-1,False,57930
sona-35774,trial,40,bullshitDetector,10,True,0.8,0.5,0.78125,9,9,4,False,-1,True,-4,9,124,146,5775.093577632617,1950,How many red marbles did you actually draw?,-1,-1,-1,False,10572
sona-35774,trial,41,bullshitter,10,False,0.5,0.5,0.5,4,5,-1,False,0.5,False,5,5,129,151,2077.526675664913,8266,How many red marbles did you actually draw?,-1,-1,-1,False,15242
sona-35774,trial,42,bullshitDetector,10,True,0.5,0.8,0.51875,4,8,8,False,-1,False,2,8,131,159,5281.918480540831,1374,How many red marbles did you actually draw?,-1,-1,-1,False,7819
sona-35774,trial,43,bullshitter,10,True,0.2,0.5,0.21875,0,5,-1,False,0.5,True,-5,5,126,164,2102.625298790599,4128,How many red marbles did you actually draw?,-1,-1,-1,False,10324
sona-35774,trial,44,bullshitDetector,10,True,0.8,0.5,0.78125,6,9,-1,True,0.5,True,5,-5,131,159,6837.973300690882,3867,How many red marbles did your opponent report drawing?,9,9,4896,False,17497
sona-35774,trial,45,bullshitter,10,True,0.2,0.8,0.2375,2,2,-1,False,-0.12411243519999997,False,2,8,133,167,2378.8641538539882,3160,How many red marbles did your opponent report drawing?,-1,-1,-1,False,17049
sona-35774,trial,46,bullshitDetector,10,False,0.8,0.8,0.8,8,8,6,False,-1,False,2,8,135,175,6848.935034031783,2858,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11607
sona-35774,trial,47,bullshitter,10,True,0.8,0.2,0.7625,7,2,-1,False,0.5,True,-5,5,130,180,2855.1454169306658,3760,What was the proportion of red to blue marbles from your perspective?,76.25,66,6671,False,18599
sona-35774,trial,48,bullshitDetector,10,True,0.5,0.8,0.51875,6,10,-1,False,0.5,True,5,-5,135,175,5391.7061881631635,2524,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,9542
sona-35774,trial,49,bullshitter,10,True,0.8,0.5,0.78125,3,3,-1,False,0.048828125,False,3,7,138,182,2992.460209398908,4578,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,12777
sona-35774,trial,50,bullshitDetector,10,True,0.5,0.8,0.51875,6,9,-1,True,0.048828125,False,1,9,139,191,7330.83347542688,1883,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11187
sona-35774,trial,51,bullshitter,10,True,0.8,0.2,0.7625,9,1,-1,False,0.1980101119999998,False,1,9,140,200,2192.010255969115,4131,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,12080
sona-35774,trial,52,bullshitDetector,10,True,0.5,0.8,0.51875,5,6,6,False,-1,False,4,6,144,206,6980.407194327393,2074,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11733
sona-35774,trial,53,bullshitter,10,True,0.5,0.8,0.51875,6,6,-1,False,-0.0033164800000000383,False,6,4,150,210,2826.993832460028,5468,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,12523
sona-35774,trial,54,bullshitDetector,10,True,0.8,0.2,0.7625,7,7,1,False,-1,True,-2,7,148,217,6318.984078572869,1638,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9708
sona-35774,trial,55,bullshitter,10,True,0.2,0.8,0.2375,3,8,-1,False,0.5,True,-5,5,143,222,3139.6428121568756,4447,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,12292
sona-35774,trial,56,bullshitDetector,10,True,0.2,0.5,0.21875,4,6,6,False,-1,True,5,-5,148,217,5419.273461038822,1944,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,8993
sona-35774,trial,57,bullshitter,10,True,0.2,0.8,0.2375,4,7,-1,False,0.1980101119999999,False,7,3,155,220,2648.653211974027,4689,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11497
sona-35774,trial,58,bullshitDetector,10,True,0.2,0.5,0.21875,2,0,-1,True,0.1980101119999999,True,5,-5,160,215,5301.914856590525,1729,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,8740
sona-35774,trial,59,bullshitter,10,False,0.2,0.2,0.2,2,2,-1,False,0.5,True,2,3,162,218,2998.176839207863,5272,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,13345
sona-35774,trial,60,bullshitDetector,10,True,0.5,0.8,0.51875,4,8,8,False,-1,False,2,8,164,226,7268.973740831024,1872,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10762
sona-35774,trial,61,bullshitter,10,True,0.5,0.8,0.51875,2,7,-1,False,0.1980101119999999,False,7,3,171,229,2839.714577810302,5633,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,13615
sona-35774,trial,62,bullshitDetector,10,True,0.2,0.8,0.2375,2,3,-1,False,0.1980101119999999,True,5,-5,176,224,6259.068405772912,1451,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,True,9194
sona-35774,trial,63,bullshitter,10,False,0.5,0.5,0.5,5,5,-1,False,0.5,False,5,5,181,229,2749.414682612908,6206,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,13476
sona-35774,trial,64,bullshitDetector,10,True,0.8,0.2,0.7625,7,7,1,False,-1,False,3,7,184,236,5499.011467691317,2642,How many red marbles did your opponent report drawing?,7,7,4965,False,15216
sona-35774,trial,65,bullshitter,10,True,0.8,0.2,0.7625,8,8,-1,False,0.8221962752000002,True,8,-3,192,233,2350.6364578199596,3546,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10978
sona-35774,trial,66,bullshitDetector,10,True,0.2,0.5,0.21875,3,5,5,False,-1,False,5,5,197,238,6387.62657621348,2199,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9965
sona-35774,trial,67,bullshitter,10,True,0.5,0.8,0.51875,4,5,-1,False,-0.091396864,False,5,5,202,243,2142.5545417107483,4424,How many red marbles did you actually draw?,4,4,3007,False,14585
sona-35774,trial,68,bullshitDetector,10,True,0.5,0.2,0.48125,4,4,1,False,-1,False,6,4,208,247,5280.549889227787,2033,How many red marbles did you actually draw?,-1,-1,-1,False,8656
sona-35774,trial,69,bullshitter,10,True,0.8,0.5,0.78125,10,10,-1,False,0.876953125,True,10,-5,218,242,2086.2840231283744,4497,How many red marbles did you actually draw?,-1,-1,-1,False,11277
sona-35774,trial,70,bullshitDetector,10,False,0.2,0.2,0.2,1,2,2,False,-1,False,8,2,226,244,6843.592948672085,2280,How many red marbles did you actually draw?,-1,-1,-1,False,11479
sona-35774,trial,71,bullshitter,10,True,0.2,0.5,0.21875,5,5,-1,False,0.5,False,5,5,231,249,2191.9539159234073,6568,How many red marbles did you actually draw?,-1,-1,-1,False,13340
sona-35774,trial,72,bullshitDetector,10,True,0.2,0.8,0.2375,3,8,8,False,-1,True,5,-5,236,244,5606.2120925414565,2177,How many red marbles did you actually draw?,-1,-1,-1,False,9562
sona-35774,trial,73,bullshitter,10,True,0.8,0.2,0.7625,8,8,-1,False,0.8221962752000002,True,8,-3,244,241,2636.04827513916,3774,How many red marbles did you actually draw?,-1,-1,-1,False,11082
sona-35774,trial,74,bullshitDetector,10,True,0.5,0.8,0.51875,6,6,6,False,-1,False,4,6,248,247,5309.905398099136,1809,How many red marbles did you actually draw?,-1,-1,-1,False,9229
sona-35774,trial,75,bullshitter,10,True,0.2,0.8,0.2375,1,1,-1,False,-0.12418616319999996,False,1,9,249,256,2815.1868530652573,3103,How many red marbles did you actually draw?,-1,-1,-1,False,11202
sona-35774,trial,76,bullshitDetector,10,True,0.2,0.8,0.2375,3,8,8,False,-1,False,2,8,251,264,6069.943452262831,1702,How many red marbles did you actually draw?,-1,-1,-1,False,9146
sona-35774,trial,77,bullshitter,10,True,0.8,0.2,0.7625,7,7,-1,False,0.8221225472000001,True,7,-2,258,262,2792.527258777902,4660,How many red marbles did you actually draw?,-1,-1,-1,False,12058
sona-35774,trial,78,bullshitDetector,10,False,0.2,0.2,0.2,1,7,-1,False,0.8221225472000001,True,5,-5,263,257,7497.595033821886,2106,How many red marbles did you actually draw?,-1,-1,-1,True,10942
sona-35774,trial,79,bullshitter,10,True,0.2,0.8,0.2375,5,5,-1,False,-0.091396864,False,5,5,268,262,2153.306077390977,3976,What was the proportion of red to blue marbles from your perspective?,23.75,61,4936,False,18494
sona-35774,trial,80,bullshitDetector,10,True,0.2,0.5,0.21875,2,3,-1,True,-0.091396864,False,7,3,275,265,5909.806634801782,12706,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,20515
sona-35774,trial,81,bullshitter,10,True,0.5,0.2,0.48125,4,2,-1,False,0.5,False,2,8,277,273,2590.21251606063,7967,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,15056
sona-35774,trial,82,bullshitDetector,10,True,0.2,0.5,0.21875,2,4,-1,True,0.5,False,6,4,283,277,6353.26012914824,1704,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,9641
sona-35774,trial,83,bullshitter,10,True,0.5,0.2,0.48125,6,6,-1,False,0.8213361152000002,True,6,-1,289,276,2497.8427805667297,3230,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10338
sona-35774,trial,84,bullshitDetector,10,False,0.5,0.5,0.5,4,4,3,False,-1,False,6,4,295,280,7362.000388235954,2040,How many red marbles did your opponent report drawing?,4,4,3080,False,14664
sona-35774,trial,85,bullshitter,10,False,0.2,0.2,0.2,8,0,-1,False,-0.07042534400000035,False,0,10,295,290,2284.25488066342,5402,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13000
sona-35774,trial,86,bullshitDetector,10,True,0.2,0.5,0.21875,2,4,-1,False,-0.07042534400000035,False,6,4,301,294,6339.200939900315,2077,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9975
sona-35774,trial,87,bullshitter,10,True,0.8,0.2,0.7625,10,10,-1,False,0.8222004736,True,10,-5,311,289,2111.9842222128073,4132,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12000
sona-35774,trial,88,bullshitDetector,10,False,0.2,0.2,0.2,4,9,-1,False,0.8222004736,True,5,-5,316,284,5223.29697981507,1976,How many red marbles did your opponent report drawing?,-1,-1,-1,True,8596
sona-35774,trial,89,bullshitter,10,True,0.8,0.5,0.78125,7,7,-1,False,0.822265625,True,7,-2,323,282,2607.586991648199,4584,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12202
sona-35774,trial,90,bullshitDetector,10,True,0.5,0.2,0.48125,3,0,-1,False,0.822265625,False,10,0,333,282,6484.952009105517,2228,How many red marbles did your opponent report drawing?,-1,-1,-1,True,10914
sona-35774,trial,91,bullshitter,10,False,0.8,0.8,0.8,8,8,-1,False,0.5,False,8,2,341,284,2742.127525218574,4464,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11450
sona-35774,trial,92,bullshitDetector,10,True,0.2,0.5,0.21875,1,1,-1,True,0.5,True,4,1,345,285,6606.819561044062,2406,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10960
sona-35774,trial,93,bullshitter,10,True,0.8,0.2,0.7625,10,8,-1,False,0.8221962752000002,True,-5,5,340,290,2081.160961962718,3790,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13678
sona-35774,trial,94,bullshitDetector,10,True,0.8,0.5,0.78125,6,8,8,False,-1,True,5,-5,345,285,5777.543199220541,1989,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9714
sona-35774,trial,95,bullshitter,10,False,0.8,0.8,0.8,6,8,-1,False,0.5,False,8,2,353,287,2576.194442952057,5728,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13748
sona-35774,trial,96,bullshitDetector,10,True,0.2,0.5,0.21875,2,5,5,False,-1,False,5,5,358,292,7326.369347669668,1290,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10052
sona-35774,trial,97,bullshitter,10,True,0.8,0.5,0.78125,7,7,-1,False,0.822265625,True,7,-2,365,290,2943.155956617996,5525,How many red marbles did your opponent report drawing?,-1,-1,-1,True,13888
sona-35774,trial,98,bullshitDetector,10,True,0.5,0.8,0.51875,7,1,-1,False,0.822265625,True,5,-5,370,285,5156.24751463581,2233,How many red marbles did your opponent report drawing?,-1,-1,-1,True,9360
sona-35774,trial,99,bullshitter,10,True,0.2,0.5,0.21875,4,4,-1,False,0.25390625,False,4,6,374,291,2259.519856331657,3031,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10112
sona-35774,trial,100,bullshitDetector,10,True,0.8,0.2,0.7625,7,8,-1,False,0.25390625,True,5,-5,379,286,5638.0510392292035,1686,What was the proportion of red to blue marbles from your perspective?,20,35,5173,True,14420
sona-21131,practice,1,bullshitter,10,True,0.8,0.5,0.78125,7,7,-1,False,0.822265625,True,7,-2,7,-2,2131.391193005072,20419,What was the proportion of red to blue marbles from your perspective?,78.125,56,14687,False,53097
sona-21131,practice,2,bullshitDetector,10,False,0.2,0.2,0.2,2,2,2,False,-1,False,8,2,15,0,6071.6008503731855,17970,How many red marbles did your opponent report drawing?,2,2,5607,False,35077
sona-21131,practice,3,bullshitter,10,True,0.2,0.8,0.2375,2,2,-1,False,-0.12411243519999997,False,2,8,17,8,2991.1697699922534,10009,What was the proportion of red to blue marbles from your opponent's perspective?,80,92,4118,False,29960
sona-21131,practice,4,bullshitDetector,10,True,0.5,0.2,0.48125,4,4,3,False,-1,False,6,4,23,12,5188.967875169081,3171,What was the proportion of red to blue marbles from your perspective?,20,55,3212,False,21778
sona-21131,trial,1,bullshitDetector,10,True,0.8,0.2,0.7625,6,6,0,False,-1,True,-1,6,-1,6,6444.15855862504,7284,How many red marbles did your opponent report drawing?,6,6,4533,False,20798
sona-21131,trial,2,bullshitter,10,True,0.5,0.2,0.48125,7,7,-1,False,0.8221225472000001,True,7,-2,6,4,2495.9289944836332,7216,How many red marbles did your opponent report drawing?,-1,-1,-1,True,17663
sona-21131,trial,3,bullshitDetector,10,True,0.8,0.2,0.7625,7,7,2,False,-1,True,-2,7,4,11,6139.308779721267,1991,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11065
sona-21131,trial,4,bullshitter,10,True,0.8,0.5,0.78125,8,8,-1,False,0.8662109375,True,8,-3,12,8,2331.213147176035,4852,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13439
sona-21131,trial,5,bullshitDetector,10,True,0.8,0.2,0.7625,7,7,5,False,-1,True,-2,7,10,15,6661.153497903398,2214,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14414
sona-21131,trial,6,bullshitter,10,True,0.2,0.5,0.21875,3,3,-1,False,0.048828125,False,3,7,13,22,3139.2093872594155,12364,What was the proportion of red to blue marbles from your opponent's perspective?,50,19,5382,True,29099
sona-21131,trial,7,bullshitDetector,10,False,0.5,0.5,0.5,5,5,5,False,-1,False,5,5,18,27,5464.463392674132,1882,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9247
sona-21131,trial,8,bullshitter,10,True,0.2,0.5,0.21875,2,4,-1,False,0.25390625,False,4,6,22,33,2879.8649241998746,8453,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,16297
sona-21131,trial,9,bullshitDetector,10,True,0.8,0.2,0.7625,8,8,2,False,-1,True,-3,8,19,41,5542.2024825230255,2155,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,9814
sona-21131,trial,10,bullshitter,10,True,0.5,0.8,0.51875,4,7,-1,False,0.1980101119999999,True,-5,5,14,46,2250.3714054293146,8067,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,18720
sona-21131,trial,11,bullshitDetector,10,True,0.5,0.2,0.48125,5,5,3,False,-1,True,0,5,14,51,5421.384272914653,2955,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11817
sona-21131,trial,12,bullshitter,10,True,0.5,0.8,0.51875,7,7,-1,False,0.1980101119999999,True,7,-2,21,49,2366.355969182822,6615,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,14071
sona-21131,trial,13,bullshitDetector,10,True,0.8,0.5,0.78125,10,10,7,False,-1,True,-5,10,16,59,7016.737090712553,4134,What was the proportion of red to blue marbles from your opponent's perspective?,NA,31,4446,False,18056
sona-21131,trial,14,bullshitter,10,False,0.8,0.8,0.8,5,5,-1,False,-0.091396864,False,5,5,21,64,2742.467041487646,5047,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,12348
sona-21131,trial,15,bullshitDetector,10,True,0.5,0.2,0.48125,7,7,2,False,-1,False,3,7,24,71,5437.9076744844915,1740,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,12580
sona-21131,trial,16,bullshitter,10,False,0.8,0.8,0.8,9,9,-1,False,0.7684354560000001,True,9,-4,33,67,2098.5250949231963,3787,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,True,11472
sona-21131,trial,17,bullshitDetector,10,False,0.2,0.2,0.2,3,3,0,False,-1,False,7,3,40,70,7444.540332595163,2087,What was the proportion of red to blue marbles from your opponent's perspective?,-1,-1,-1,False,11919
sona-21131,trial,18,bullshitter,10,True,0.2,0.5,0.21875,3,3,-1,False,0.048828125,False,3,7,43,77,3159.34465702433,4087,How many red marbles did you actually draw?,3,3,5816,False,18169
sona-21131,trial,19,bullshitDetector,10,True,0.2,0.8,0.2375,0,4,-1,False,0.048828125,False,6,4,49,81,7398.645379506461,4868,How many red marbles did you actually draw?,-1,-1,-1,True,16490
sona-21131,trial,20,bullshitter,10,False,0.2,0.2,0.2,1,1,-1,False,0.1980101119999998,True,1,4,50,85,2986.5859563151457,10913,How many red marbles did you actually draw?,-1,-1,-1,False,21099
sona-21131,trial,21,bullshitDetector,10,False,0.5,0.5,0.5,7,2,-1,True,0.1980101119999998,False,8,2,58,87,5472.168776215489,4060,How many red marbles did you actually draw?,-1,-1,-1,False,12243
sona-21131,trial,22,bullshitter,10,False,0.5,0.5,0.5,6,6,-1,False,0.705078125,False,6,4,64,91,2914.033079217623,4541,How many red marbles did you actually draw?,-1,-1,-1,False,12277
sona-21131,trial,23,bullshitDetector,10,True,0.2,0.5,0.21875,4,7,-1,True,0.705078125,False,3,7,67,98,6847.207114989074,2930,How many red marbles did you actually draw?,-1,-1,-1,False,11661
sona-21131,trial,24,bullshitter,10,False,0.5,0.5,0.5,0,4,-1,False,0.25390625,False,4,6,71,104,2328.5527870392325,8171,How many red marbles did you actually draw?,-1,-1,-1,True,15353
sona-21131,trial,25,bullshitDetector,10,False,0.8,0.8,0.8,8,7,-1,False,0.25390625,False,3,7,74,111,6114.328021879408,1625,How many red marbles did you actually draw?,-1,-1,-1,True,11629
sona-21131,trial,26,bullshitter,10,False,0.5,0.5,0.5,4,5,-1,False,0.5,False,5,5,79,116,2189.555782720889,6698,How many red marbles did you actually draw?,-1,-1,-1,False,15473
sona-21131,trial,27,bullshitDetector,10,True,0.2,0.5,0.21875,3,5,5,False,-1,True,5,-5,84,111,5967.64431791577,2401,What was the proportion of red to blue marbles from your perspective?,50,27,3493,False,13984
sona-21131,trial,28,bullshitter,10,False,0.2,0.2,0.2,2,2,-1,False,0.5,False,2,8,86,119,2530.6451715659564,4552,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,11828
sona-21131,trial,29,bullshitDetector,10,True,0.2,0.8,0.2375,5,8,8,False,-1,False,2,8,88,127,6049.579061452808,2884,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,10714
sona-21131,trial,30,bullshitter,10,False,0.5,0.5,0.5,7,7,-1,False,0.822265625,True,7,-2,95,125,3121.9016937939173,4190,What was the proportion of red to blue marbles from your perspective?,-1,-1,-1,False,15084
sona-21131,trial,31,bullshitDetector,10,True,0.2,0.8,0.2375,4,0,-1,True,0.822265625,False,10,0,105,125,5640.560951709776,3501,How many red marbles did your opponent report drawing?,0,0,4856,False,23236
sona-21131,trial,32,bullshitter,10,True,0.5,0.8,0.51875,6,6,-1,False,-0.0033164800000000383,False,6,4,111,129,2648.3426911421675,4309,How many red marbles did your opponent report drawing?,-1,-1,-1,False,14886
sona-21131,trial,33,bullshitDetector,10,True,0.2,0.8,0.2375,3,8,8,False,-1,False,2,8,113,137,5589.419933028095,2718,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10966
sona-21131,trial,34,bullshitter,10,False,0.2,0.2,0.2,1,1,-1,False,0.1980101119999998,True,1,4,114,141,3163.00800931886,5873,What was the proportion of red to blue marbles from your opponent's perspective?,20,7,3020,False,17336
sona-21131,trial,35,bullshitDetector,10,True,0.5,0.2,0.48125,6,6,1,False,-1,True,-1,6,113,147,6735.442906576529,2270,How many red marbles did your opponent report drawing?,6,6,3884,False,18471
sona-21131,trial,36,bullshitter,10,False,0.2,0.2,0.2,2,2,-1,False,0.5,True,2,3,115,150,2427.1909248998973,3854,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11180
